label {9},style {2},name {7}
ITM_INFO_069_Caption,171,听说那个“巨大家伙”真的超级巨大嗼！
ITM_INFO_070_Caption,171,"那家伙有两只手两条腿，
灵活地抢走了货物嗼。"
ITM_INFO_071_Caption,171,"那肯定就是传说中在地上爬行的
劫盗大蛇嗼！还亲眼看到它喷火了，
跟传说中的一样嗼！"
ITM_INFO_072_Caption,171,"那应该是名为赫斯塔拉掠夺者的巨鸟嗼。
它可能往南飞了嗼。"
ITM_INFO_073_Caption,171,"黑钢大陆的猛兽乐园洞窟中有个
水质特殊的湖。莫非那就是
欧尔菲人正在寻找的水吗？"
ITM_INFO_074_Caption,0,
ITM_INFO_075_Caption,171,"储存了日记等私人数据的数据库吗？
因为重要性不高，所以还没有找到。"
ITM_INFO_076_Caption,171,"艾达在找的私人数据库装置，
会不会是13号？"
ITM_INFO_077_Caption,171,我记得数据库装置13号好像掉在北边。
ITM_INFO_078_Caption,171,"有传闻指出，在忘却溪谷发现了
新的白鲸残骸。目前似乎尚未被回收，
希望会是有用的东西。"
ITM_INFO_079_Caption,171,"原初荒野好像出现了大量布拉塔虫，
真是恶心……希望它们不要进入NLA……"
ITM_INFO_080_Caption,0,
ITM_INFO_081_Caption,0,
ITM_INFO_082_Caption,0,
ITM_INFO_083_Caption,0,
ITM_INFO_084_Caption,0,
ITM_INFO_085_Caption,0,
ITM_INFO_086_Caption,171,"兰克洛德的研究数据。
储存着古罗伍斯兵器的相关情报，
还有与地球人和欧尔菲人有关的数据。"
ITM_INFO_087_Caption,171,"数据里简明扼要地指出，
有必要前往忘却溪谷的北侧进行调查。"
ITM_INFO_088_Caption,171,"从这里稍微往南走，
会发现奇怪大树的化石。
那里肯定埋藏着宝藏嗼～！
要骑着诺彭希波兽去挖宝嗼～！"
ITM_INFO_089_Caption,0,
ITM_INFO_090_Caption,0,
ITM_INFO_091_Caption,0,
ITM_INFO_092_Caption,0,
ITM_INFO_093_Caption,0,
ITM_INFO_094_Caption,171,"狗真的很可爱呢。
中午在这附近看到琳跟它们玩耍，
看得我也越来越想养狗了。"
ITM_INFO_095_Caption,171,"那个女人往餐馆那边逃了。
因为时间太短，没能看清她的长相……
我不能离开这里，就拜托你去追捕她了。"
ITM_INFO_096_Caption,171,"有一位女性异刃队员
非常慌张地往异刃区的方向跑走了。
该不会出什么大事了吧？"
ITM_INFO_097_Caption,171,"你在追捕什么人吗？
有位女性武装者往下面那层去了。
她的神色很严肃啊……"
ITM_INFO_098_Caption,171,"刚刚姬芽里好像去找艾达商量事情了。
因为跟平时的情况正相反，
我感觉不太对劲。"
ITM_INFO_099_Caption,0,
ITM_INFO_100_Caption,171,"如果直升机的尾旋翼坏了，
接上蓝色的线是标准做法。
你们身为驾驶员，起码要记得这一点。"
ITM_INFO_101_Caption,171,"听说在原初荒野的岩盘要塞北侧
确认到大量高热源体反应。
推测为亚勒聂蛛的巢穴，得做好准备才行。"
ITM_INFO_102_Caption,171,"听说有人在原初荒野最北边的
孤岛近海目击了巨大的洛菲尔鱼。
希望不会影响到大地储备者的工作[ST:wide ]—"
ITM_INFO_103_Caption,171,"有巡逻直升机坠落在北方钩爪岩的
鄂兰特桥下，不过好像因为人手不足，
很难回收它的残骸……"
ITM_INFO_104_Caption,171,"在奇观峭壁发现了机偶残骸是吗？
那里是原初荒野最为危险的地区，
看来是不可能回收了吧……"
ITM_INFO_105_Caption,171,"听说在原初荒野的岩盘要塞附近
发现了外星文明物资箱。
得尽快回收才行……"
ITM_INFO_106_Caption,171,"在原初荒野作乱的超规体真面目已查明，
原来是在远离瀑布断层之岛的地方
建立领地的萨尔塔鸟。"
ITM_INFO_107_Caption,171,"有研究数据显示，这附近的阿克依拉
可能都是在一角岩的那对阿克依拉所生。
只要找到那家伙[ST:wide ]—"
ITM_INFO_108_Caption,171,"达尼坠落在原初荒野北部，
他在发现白鲸残骸后就过世了。
不能白白浪费他最后的努力。"
ITM_INFO_109_Caption,171,"还没有确认到乌斯贝蝠的超规体。
但那群家伙的巢穴好像就在钩爪岩内部[ST:wide ]—"
ITM_INFO_110_Caption,171,"你听说过瀑布断层之岛吧？
那里好像是萨尔塔鸟的领地，
只要靠近就会遭到攻击，非常棘手。"
ITM_INFO_111_Caption,171,"听说有机偶残骸遗留在西北方的盗掘遗迹，
能不能至少设法回收用于维修的零件呢？"
ITM_INFO_112_Caption,171,"赛拉姆湖北边有外星文明残骸。
他们也敌不过原生生物吗？"
ITM_INFO_113_Caption,171,"听说在赛拉姆湖东北侧平原的北边发现了
白鲸残骸。按理说应该派异刃队员去回收，
但目前好像人手不足。"
ITM_INFO_114_Caption,171,"听说在寂静沼泽的北边发现了白鲸残骸。
希望没有被原生生物破坏[ST:wide ]—"
ITM_INFO_115_Caption,171,"我很后悔把机偶弃置在岩盘要塞的南方。
不过，当时如果继续作战，我的身体就[ST:wide ]—"
ITM_INFO_116_Caption,171,"据推测，已经被拜亚斯人驯养的
装甲兹斯豚中，最为优秀的个体
应该就在拜亚斯的要塞里。"
ITM_INFO_117_Caption,171,"你知道从NLA的东侧大门出去后
马上就能看到一辆机动车的残骸吗？
那是我朋友的哦。"
ITM_INFO_118_Caption,171,"也有白鲸残骸坠落在赛拉姆湖附近尚未回收。
去那地方回收残骸好像挺难办的。"
ITM_INFO_119_Caption,171,"听说卢梅戴尔好像已经入侵到北端海湾的
浅滩附近了。正常来说这是不可能的，
该不会是超规体吧？"
ITM_INFO_120_Caption,171,"在占帕斯湖北侧平原发现了白鲸残骸。
不知道现在有没有回收？"
ITM_INFO_121_Caption,171,"在原初荒野的占帕斯湖北边发现了
外星文明残骸。如果能成功回收，
应该会是很大的收获。"
ITM_INFO_122_Caption,171,"在原初荒野的孤岛上有座被污染的湖，
听说令人畏惧的马纳克“灭却的达利尔”
会在那里出没……晚上可不能轻易靠近啊。"
ITM_INFO_123_Caption,171,"我在原初荒野的叹息平原高处
看见了巨大瓦萨尔虫[ST:wide ]—
那玩意儿要是入侵NLA，
我们一下子就会完蛋。"
ITM_INFO_124_Caption,171,"有情报指出，原初荒野的野兽巢穴附近
有卢普兽的头目在徘徊。
马上准备用来对抗超规体的机体！"
ITM_INFO_125_Caption,171,"又有队员在原初荒野的赛拉姆湖
被那只希波兽袭击了吗？
有没有人能赶紧打倒它啊？"
ITM_INFO_126_Caption,171,"东方的镰石山丘中
不是找到了外星文明残骸吗？
真想拆开来调查一次看看啊。"
ITM_INFO_127_Caption,171,"我在晚上看到一个像是敌人机动兵器的东西
飞过钩爪岩顶部[ST:wide ]—不，希望是我看错了。"
ITM_INFO_128_Caption,171,"我弟弟前往寂静沼泽后逃回来了。
听说那里因为没有阳光照射，
白天也有魔蜂出没，他差点就没命了。
人不能太高估自己啊[ST:wide ]—"
ITM_INFO_129_Caption,171,"原初荒野的拉曼查南方海上
好像发现了巨大的芭拉耶纳。
疾猎者们都热血沸腾了。"
ITM_INFO_130_Caption,171,"去NLA附近时也请不要放松警惕。
我们收到了多份报告，
说一入夜就开始出现凶暴的布拉塔虫。"
ITM_INFO_131_Caption,171,"我听HB说了，
屋脊巨岩附近的池塘里栖息着傀拉之主！
话说回来，傀拉是什么？"
ITM_INFO_132_Caption,171,"我看到米雷札龙的超规体
在占帕斯湖西侧平原昂首阔步。
虽然它们是个温驯的种族，
但那家伙不太一样呢。"
ITM_INFO_133_Caption,171,"失散的同伴被占帕斯湖北边的
凶猛兹斯豚吃掉了这样……
真咽不下这口气这样……"
ITM_INFO_134_Caption,171,"听说NLA东边出现了超规体。
对方是飞行型原生生物，要做好准备才行。"
ITM_INFO_135_Caption,171,"毕亚诺河附近有奇怪的虫冢。
那周边还有棘手的原生生物出没，
真不想去那边重新调查啊[ST:wide ]—"
ITM_INFO_136_Caption,171,"听说水源岩附近发现了白鲸残骸。
明明离这里很近，探索却没什么进展呢。"
ITM_INFO_137_Caption,171,"巡逻时，我在水源岩山顶看到了
艾库伍斯[ST:wide ]—它不常出现在这附近，
讨伐时要小心啊。"
ITM_INFO_138_Caption,171,"因为座驾在阴影山丘附近被兹斯豚破坏，
所以徒步走回来了？不过能平安回来就好。"
ITM_INFO_139_Caption,171,"那个奇怪的电磁波好像是由原初荒野的
岸壁沙滩上的外星文明残骸发出的。
得找时间去那里调查才行。"
ITM_INFO_140_Caption,171,"在叹息平原的南方发现了白鲸残骸。
不过靠我一个人的力量没能回收[ST:wide ]—"
ITM_INFO_141_Caption,171,"我曾在夜间目睹拜亚斯要塞附近上空
高速移动的光。那个速度非比寻常，
需要加以警戒。"
ITM_INFO_142_Caption,171,"在寂静沼泽稍微往东的地方好像发现了
白鲸残骸。希望那里能找到可用的零件……"
ITM_INFO_143_Caption,171,"NLA西侧附近不是有座小岛吗？
听说有直升机在那里坠毁了，不过所有人
都平安无事。坠毁在城市附近真是幸运。"
ITM_INFO_144_Caption,171,"我现在还是很不甘心被秘红泉的
孢子纳瓜达打败并失去了机偶，
总有一天我要去回收[ST:wide ]—"
ITM_INFO_145_Caption,171,"去西边前请做好心理准备。那里有很多
敌对外星人，但最棘手的还是原生生物。
毕竟那里有遭到攻击后的外星文明残骸啊。"
ITM_INFO_146_Caption,171,"巴戴尔要塞周边也有古罗伍斯的小型营地。
要是夺走那里的物资，对那群家伙来说
应该算是一个重大打击吧？"
ITM_INFO_147_Caption,0,
ITM_INFO_148_Caption,0,
ITM_INFO_149_Caption,0,
ITM_INFO_150_Caption,171,"有个名叫佐·兰卡的拉斯人在商业区徘徊。
他是不是遇到什么麻烦了？"
ITM_INFO_151_Caption,171,"听说夜光森林中最深、最高的地方
有一只名叫生命统治者的怪物。
别靠近那边啊。"
ITM_INFO_152_Caption,171,"听说前往夜光森林的圣鸟栖所的队员
看到了原生生物潜伏在巨大植物中。
那是[ST:wide ]—超规体吗？"
ITM_INFO_153_Caption,171,"还记得在地球人称为圣鸟栖所的地方看到的
损坏的转圈圈机械嗼？
那真令人晕头转向嗼～"
ITM_INFO_154_Caption,171,"听说夜光森林的大岩要塞
有被外星人驯养的希米兀猿。
他们居然能驯服原生生物[ST:wide ]—"
ITM_INFO_155_Caption,171,"听说给异刃造成重大损失的超规体
越过夜光森林深处的天山口朝远处飞走了。"
ITM_INFO_156_Caption,171,"好像有人在雾色深重的夜光森林中
目击了巨大的希尔聂蛛。你也要小心啊。"
ITM_INFO_157_Caption,171,"听说毒铜泉洞有超规体，
名叫温厚的佛洛斯特[ST:wide ]—
都用温厚来形容了，应该不会太狂暴吧？"
ITM_INFO_158_Caption,171,"夜光森林的天升瀑布
有只名叫普沫水母的生物哟！
虽然它离开了群体单独行动，
但还是非常危险，不要靠近哟！"
ITM_INFO_159_Caption,171,"夜光森林的十川仙境
好像出现了一只非常强大的库瑞珂虫，
名叫绯威的特鲁曼塔！
哇哦～！我要去消灭它！"
ITM_INFO_160_Caption,171,"夜光森林的沉寂大河中游区长着一棵
奇怪大树，听说能从树上找到宝藏嗼。
如果生意不好，就派你去寻宝嗼。"
ITM_INFO_161_Caption,171,"沉寂大河中有一只从未见过的锡卢兽，
我想它一定是首领级的[ST:wide ]—
古罗伍斯的战斗力真是深不可测啊。"
ITM_INFO_162_Caption,171,"终于得到先我一步前往夜光森林
调查的家伙们的消息了。
他们好像走到了相当深的地方，
不过已经化为残骸了。"
ITM_INFO_163_Caption,171,"听说有机偶在夜光森林的象之鼻附近
被原生生物破坏了。
虽然驾驶员性命无虞，但损失令人惋惜。
要珍惜机偶啊。"
ITM_INFO_164_Caption,171,"夜光森林的二岔桥那边
不是有棵奇怪大树吗？不知为何，
一看到它我的奥瓦就隐隐作痛……"
ITM_INFO_165_Caption,171,"发现了坠落在大岩要塞附近的白鲸残骸。
不过该怎么回收呢[ST:wide ]—"
ITM_INFO_166_Caption,171,"听说在夜光森林的沉寂大河中游区
找到了机偶残骸……
那该不会是我弟弟搭乘的机偶吧……"
ITM_INFO_167_Caption,171,"你说在夜光森林的永润瀑布上空飞行时，
看到外观像植物的原生生物在大闹？
那个……难道是超规体？"
ITM_INFO_168_Caption,171,"哦，你说你在夜光森林的青龙森林
看到过外星文明残骸啊[ST:wide ]—？
是用你那个什么奥瓦看到的吗？"
ITM_INFO_169_Caption,171,"通过深井山道的时候要小心哦。
我猜那边已经变成帕拉寇龙的领地了，
当中有些特别皮糙肉厚的家伙。"
ITM_INFO_170_Caption,171,"在十川仙境被击落的机偶还没有回收吗？
真是个有用的情报，
我这就出发前往夜光森林。"
ITM_INFO_171_Caption,171,"下次要是在永润瀑布附近再遇到帕古鲁蟹，
绝对要给它好看嗼……！
把它做成火锅嗼……！"
ITM_INFO_172_Caption,171,"听说夜光森林的岩土龙巢穴最深处
有特尔托的栖息地。不过提供情报的人
当时太害怕了所以没能靠近。"
ITM_INFO_173_Caption,171,"你说在夜光森林的十川仙境
有载着珍贵资源的拖车遭到破坏？
不搭乘机偶去外面探索果然很危险啊。"
ITM_INFO_174_Caption,171,"穿过常夜树海之后的秘境附近
有拟态成岩石的超规体[ST:wide ]—
当时应付不来所以先撤退了。
看来我的实力还远远不够呢。"
ITM_INFO_175_Caption,171,"听说前往夜光森林的巡逻直升机
在象之鼻附近失联了。希望他们平安无事，
但那里有原生生物出没，看来机会渺茫啊。"
ITM_INFO_176_Caption,171,"听说红锈湖泊北边有凶猛的库罗格鳄，
被它咬伤就会小命不保。
但乘坐机偶就没什么问题了。"
ITM_INFO_177_Caption,171,"听说在夜光森林的红锈池群附近
找到了外星文明物资箱。"
ITM_INFO_178_Caption,171,"红锈池群的超规体是希尔聂蛛，
那家伙属于蜘蛛型。希望我不会碰到它[ST:wide ]—"
ITM_INFO_179_Caption,171,"因为心思全放在夜光森林的
龙尾古树那里的奇怪大树上，
所以无法集中精神工作了哟～！
呜哇～！谁来帮忙调查一下哟～！"
ITM_INFO_201_Caption,171,"忘却溪谷的巴泽尔湖北边
有地球人的机偶残骸……
里面会不会有什么宝藏？"
ITM_INFO_202_Caption,171,"你说在忘却溪谷的巴泽尔湖北部
发现了白鲸残骸？
就连拾遗者也没办法到那种地方回收吧。"
ITM_INFO_203_Caption,171,"北方海岸滩头的超规体
名叫虚静的艾德嘉鲁朵。只要搭乘机偶，
它应该不足为惧，但还是要小心。"
ITM_INFO_204_Caption,171,"听说有白鲸残骸坠落在忘却溪谷的
北方海岸末端。不过我只是个修理人员，
这和我没什么关系……"
ITM_INFO_205_Caption,171,"入夜后要小心嗼！如果下次布奇奥怪鱼
出现在这里，你们就会被整个吞下去嗼！"
ITM_INFO_206_Caption,171,"北方海岸外围有原生生物巢穴。
如果是热衷研究的地球人，
说不定能从那里找到有用的物品呢。"
ITM_INFO_207_Caption,171,"北方海岸的机偶残骸[ST:wide ]—那是我的东西。
我第一次远征时不小心让机偶严重受损，
自己拼命逃跑才死里逃生。"
ITM_INFO_208_Caption,171,"我听到泉水说忘却溪谷的北方海岸
有一台故障的梅-图乌[ST:wide ]—！
这是神谕呢！"
ITM_INFO_209_Caption,171,"我想起有报告指出帝王瀑布附近
有地球人的机偶被击落了[ST:wide ]—
这应该需要回收吧？"
ITM_INFO_210_Caption,171,"听说忘却溪谷的巴泽尔湖附近
有靠捡拾其他原生生物留下的残渣生活的
梅毗特兽。是所谓的变异种吗？"
ITM_INFO_211_Caption,171,"巴泽尔湖南边有地球人丢弃的机械嗼。
请不要随意丢弃大型垃圾嗼！"
ITM_INFO_212_Caption,171,"忘却溪谷的巴泽尔湖岩壁附近的诺彭们
好像把那里的戴尔琵奴
称为从天而降的神之使者哦。"
ITM_INFO_213_Caption,171,"听说在忘却溪谷的大拱门下的沙漠里
栖息着凶猛的萨布艾尔，
只要靠近就会被它一口吞下[ST:wide ]—"
ITM_INFO_214_Caption,171,"听说忘却溪谷的帝王瀑布附近的岩壁那边
有只眼神格外锐利的艾库伍斯，
总是妨碍大地储备者的行动。"
ITM_INFO_215_Caption,171,"真想去南边那座
轻飘飘地浮在空中的岛上嗼！
那里肯定藏着数不清的宝藏嗼！"
ITM_INFO_216_Caption,171,"好像可以从忘却溪谷胜利之岩的
原生生物粪便中获得珍稀的东西！
别嫌脏了，为了人类，去吧！"
ITM_INFO_217_Caption,171,"听说拾遗者在忘却溪谷的入口发现了
白鲸残骸。目前尚未回收，
希望能找到有用的东西。"
ITM_INFO_218_Caption,171,"有一只大块头雌性兹斯豚派头十足地
在附近的路上午睡。我想那家伙
应该是个狠角色[ST:wide ]—当心不要吵醒它。"
ITM_INFO_219_Caption,171,"什么？在忘却溪谷的双子拱门
找到了机动车的残骸？
我目前还没办法归队，你们自己想办法吧。"
ITM_INFO_220_Caption,171,"在忘却溪谷时，不是差点就被双子拱门上的
巨大芙里姆花虫吃掉了嘛～！
当时真是千钧一发呀～"
ITM_INFO_221_Caption,171,"我在特鲁赫古平原发现了白鲸残骸。
但以我的实力还没办法调查[ST:wide ]—"
ITM_INFO_222_Caption,171,"有卢普兽潜伏在凯文山地的岩壁上。
那肯定是身经百战的猛兽。"
ITM_INFO_223_Caption,171,"在帝王瀑布有一只萨尔塔鸟
会做奇怪的动作，仿佛在向什么祈祷。
观察它是件有趣的事哦。"
ITM_INFO_224_Caption,171,"你说越过忘却溪谷的凯文山地后
在那一带发现了白鲸残骸？
回收那种东西应该是拾遗者的工作吧。"
ITM_INFO_225_Caption,171,"听说前往忘却溪谷的异刃队员
都陆续败给了胜利之岩下面的莱奥兽……"
ITM_INFO_226_Caption,171,"多利安商队的商人说他们在涛声之谷附近
发现了地球人搭乘的飞船残骸嗼～"
ITM_INFO_227_Caption,171,"一起搭乘玛侬宇宙飞船攻击珈伊卢要塞，
把宝藏拿到手嗼！
宝藏的情报绝对没错嗼！"
ITM_INFO_228_Caption,171,"恐角的戈特哈卢特在巨型裂隙上空活动[ST:wide ]—
那家伙太强了！连大树一族的战士
都不是它的对手！"
ITM_INFO_229_Caption,171,"特鲁赫古平原的贝迦是极为狂暴又贪婪的
原生生物。如果你不想被它撕成碎片，
就不要跟它对上眼哦。"
ITM_INFO_230_Caption,171,"只要是有可能成为物资的东西，
异刃队员都必须去调查。
即便是忘却溪谷的原生生物粪便也不例外。"
ITM_INFO_231_Caption,171,"听说在忘却溪谷的河中沙洲附近，
有只不断在觅食的奇怪仕托鹭。"
ITM_INFO_232_Caption,171,"根据我的调查，在伊布拉溪谷中部
有只昂首阔步的锡卢兽，
它头顶长着奇怪的植物。
好像也有原生生物喜欢那个哦。"
ITM_INFO_233_Caption,171,"我在忘却溪谷的伊布拉溪谷东部水边
看到了魔蜂的变异体。
但它跟岩壁融为一体，害我跟丢了。"
ITM_INFO_234_Caption,171,"忘却溪谷的伊里安步道上有机偶残骸。
我在那里向英勇战死的地球人战士
献上了吊唁的花。"
ITM_INFO_235_Caption,171,"虽然看到巨型裂隙南侧有外星文明残骸，
但只靠我们无法前去回收啊[ST:wide ]—"
ITM_INFO_236_Caption,171,"听说有开拓者的队伍在忘却溪谷的
特鲁赫古平原南边全军覆没[ST:wide ]—
看来即便搭乘机偶，也不是百分百安全啊。"
ITM_INFO_237_Caption,171,"听说忘却溪谷的伊维察沙漠里
潜伏着一只多年不吃不喝的塔片塔龟～！
哇～真是坚忍不拔～！"
ITM_INFO_238_Caption,171,"忘却溪谷的平衡岩基地营附近
好像开着一些让人觉得不舒服的花。
虽然我们还没有详细调查过—"
ITM_INFO_239_Caption,171,"忘却溪谷里不是有个损坏的巨环吗？
听说那附近有原生生物巢穴，
不过那些人好像没有成功回收。"
ITM_INFO_240_Caption,171,"有拉斯人告诉Me，忘却溪谷的
南方海岸北面有机动车的残骸哟～！
感谢他们热心提供消息！"
ITM_INFO_241_Caption,171,"听说杀害我朋友的拜亚斯女战士
潜伏在忘却溪谷的平顶山要塞……
唔，真希望我能强大一点啊……"
ITM_INFO_242_Caption,171,"在忘却溪谷的边境网络出现反应了。
但旁边就是敌对外星人的据点，无法调查。"
ITM_INFO_243_Caption,171,"忘却溪谷的平顶山要塞附近
有被击落的机偶吗[ST:wide ]—？有可能是
那家伙的机偶，得去回收残骸才行！"
ITM_INFO_244_Caption,171,"有巨型米雷佩达虫潜伏在忘却溪谷的
巨型裂隙底部，听说住在那附近的
诺彭人都很害怕它。"
ITM_INFO_245_Caption,171,"听说至今仍有白鲸残骸沉眠在
那片星空对面的忘却溪谷的伊维察沙漠里。
总有一天，我们一定要亲手找到它。"
ITM_INFO_246_Caption,171,"听说只要下雨，巨型德梅托姆就
会出现在忘却溪谷的平衡岩周围，
人称愤世的史瓦托斯拉夫。
总有一天，我要让它成为我的刀下亡魂！"
ITM_INFO_247_Caption,171,"我被派往忘却溪谷的南方海岸
回收在那里发现的机偶残骸。
感觉是个棘手的任务……"
ITM_INFO_248_Caption,171,"好像有只巨大的傀拉
住在忘却溪谷的倾斜未知巨环附近的湖里，
但它只会在电磁风暴时现身。"
ITM_INFO_249_Caption,171,"南方海岸的南边不是有台机偶残骸吗？
如果老老实实在NLA做生意，
应该就不会死了吧。"
ITM_INFO_250_Caption,171,"听说有人在忘却溪谷南边海里的未知巨环
目击了鲁基欧拉。它的生活方式好像
和其他地方的同类不一样……"
ITM_INFO_251_Caption,171,"我一直盯着调查数据探测器，
于是发现白树大陆北部有奇怪大树的化石。
是不是应该向异刃总部报告？"
ITM_INFO_252_Caption,171,"听说有机偶在白树大陆的北灰烬沙丘附近
被击落了。希望能成功回收[ST:wide ]—"
ITM_INFO_253_Caption,171,"我把应用了你们技术的雷达
朝向白树大陆方向探测，
发现了位于北灰烬沙丘的外星文明残骸。"
ITM_INFO_254_Caption,171,"听说在白树大陆的西灰烬沙丘
发现了特别巨大的原生生物[ST:wide ]—
也不知道新型兵器对那种家伙是否有效。"
ITM_INFO_255_Caption,171,"在白树大陆北边遥远的天空中好像有
古罗伍斯的巨大战舰嗼。因为会妨碍生意，
希望能赶快把它收拾掉嗼～"
ITM_INFO_256_Caption,171,"铁砧岩沙原附近有需要调查的大树化石，
但那里很危险，无法靠近。
去之前记得先写好遗书哦。"
ITM_INFO_257_Caption,171,"我前阵子在影片里看到
音无沙海北部有欧尾兽的群体。
它们的首领特别威武，
有机会真想见见活生生的啊。"
ITM_INFO_258_Caption,171,"据边境网络观测，这里的西北方
好像有外星文明残骸[ST:wide ]—
但是只凭我们恐怕难以回收啊。"
ITM_INFO_259_Caption,171,"我在山缪斜坡附近看到
好像有亚勒聂蛛被古罗伍斯抓住了。
讨伐前必须做好充分准备才行[ST:wide ]—"
ITM_INFO_260_Caption,171,"听说在铁砧岩沙原发现了巡逻直升机残骸，
是抵达米拉后立刻被派往白树大陆的那架。
应该不可能有生还者了吧。"
ITM_INFO_261_Caption,171,"在白树大陆的音无沙海，
好像有人留下载有宝藏的机偶
便失去了联系。我们快去回收宝藏吧！"
ITM_INFO_262_Caption,171,"在北方沿海路径发现了奇怪大树的化石，
不过那里很难靠近，所以还没开始调查。"
ITM_INFO_263_Caption,171,"在白树大陆的兄弟
好像被深渊洞窟的主人袭击了嗼。
异刃队员们能不能快用机偶击退它嗼～"
ITM_INFO_264_Caption,171,"不把在白树大陆的巴戴尔盆地找到的
外星文明物资箱带回来就不结婚？！
你怎么总是想要奇怪的东西啊？"
ITM_INFO_265_Caption,171,"这是我第一次去白树大陆，
虽然在南灰烬沙丘找到了
外星文明物资箱，但是打不开……"
ITM_INFO_266_Caption,171,"你要小心“狡狯的葛谢利妥”。
听说有人在山缪斜坡的基地营附近
跟萨布艾尔战斗时突然遇见了它。"
ITM_INFO_267_Caption,171,"音无沙海南方不是有大树的化石嗼？
如果把它卖给地球人，一定能大赚一笔嗼。"
ITM_INFO_268_Caption,171,"Me在迷妄山附近看到过
外星文明物资箱哟！
不过感觉里面肯定都是便宜货，
所以就放过它了！"
ITM_INFO_269_Caption,171,"在无情溪谷北部发现了外星文明物资箱。
如果能将其回收并分析，
一定会造福我们地球人。"
ITM_INFO_270_Caption,171,"在战栗沙原附近
有大规模原生生物群体出没。
我想那只首领级的一角兽肯定是超规体。"
ITM_INFO_271_Caption,171,"白树大陆的南灰烬沙丘
有奇怪大树的化石[ST:wide ]—
呵呵，轮到我这个鼎鼎有名的
宇宙第一宝藏猎人出场了！"
ITM_INFO_272_Caption,171,"音无沙海南部不是有外星文明残骸吗？
下方基地营的那些家伙
好像还没有进行回收……"
ITM_INFO_273_Caption,171,"白树大陆的谢尔湖西部沙海
有个被遗弃的外星文明物资箱[ST:wide ]—
地球人有能力分析它吗？"
ITM_INFO_274_Caption,171,"谢尔湖南部沙海有外星文明遗物……
看起来不像是古罗伍斯的东西，
到底属于哪个文明呢……？"
ITM_INFO_275_Caption,171,"听说白树大陆的谢尔湖西北部上空
有凶暴的原生生物在盘旋～！
地球人能不能快点打倒它啊～"
ITM_INFO_276_Caption,171,"听说白树大陆的乌托邦之巅
有好战的戴尔琵奴，让人无法靠近……
不知道格拉纳达·GG的武器能不能打飞它？"
ITM_INFO_277_Caption,171,"谢尔湖的东北一带有罗隆龟出没嗼！
要小心那家伙嗼。
它会突然动起来吓唬诺彭嗼！"
ITM_INFO_278_Caption,171,"正午时在无情溪谷南部
看到一台不太一样的古罗伍斯机械嗼！
希望它不要来这边嗼～"
ITM_INFO_279_Caption,171,"在白树大陆的南迷妄山山麓
发现了外星文明物资箱？！
管它呢！跳舞吧！现在就什么都别想了吧！"
ITM_INFO_280_Caption,171,"听说白树大陆的沿海路径上有个
前所未见的东西。会是机械生命体吗[ST:wide ]—
毕竟我们对这颗行星不太了解，
必须慎重行事。"
ITM_INFO_281_Caption,171,"听说有前所未见的超巨大原生生物
栖息在白树大陆的谢尔湖西部。
不知道我们的兵器对它是否有效？"
ITM_INFO_282_Caption,171,"听说白树大陆的谢尔湖里
有外星文明遗物。
但因为湖的面积非常广阔，
所以调查还没有进展[ST:wide ]—"
ITM_INFO_283_Caption,171,"在绯红极光出现时，栖息在谢尔湖东边的
超巨大原生生物好像会变得暴躁。
要注意天气跟原生生物的关系才行。"
ITM_INFO_284_Caption,171,"咦～！你是为了寻找能够回收
谢尔湖东边的外星文明遗物的斗士，
特地从白树大陆过来的吗～？"
ITM_INFO_285_Caption,171,"听说NLA北方有另一个大陆，
那里好像有前所未见的大树化石，
而且里面似乎有什么东西……"
ITM_INFO_286_Caption,171,"谢尔湖西南方有一个很大的大树化石嗼。
这次因为行李太多了没能回收，
但下次会再去的嗼。"
ITM_INFO_287_Caption,171,"针岩沙海不是有直升机的残骸吗？
那是被眉月要塞发出的攻击击落的。
之后得去回收才行。"
ITM_INFO_288_Caption,171,"探索白树大陆的夜光球下方时要小心。
那一带有为了狩猎
而屏息以待的柏伦提虫哦。"
ITM_INFO_289_Caption,171,"在白树大陆的眉月平原
看到了特别巨大的原生生物？
看来去那一带的时候得小心啊……"
ITM_INFO_290_Caption,171,"听说白树大陆东南部
发现了奇怪大树的化石。
下次要不要去调查看看？"
ITM_INFO_291_Caption,171,"我在白树大陆的海鸟之喙看到一只
比其他同类更强大的那奇水母。
要是当时我不慎靠近的话，
说不定早就死了。"
ITM_INFO_292_Caption,171,"已经有21位异刃队员
被眉月平原的超巨大超规体杀害？！
这家伙真是不得了啊。"
ITM_INFO_293_Caption,171,"听说白树大陆的眉月平原附近
发现了外星文明物资箱，
但古罗伍斯的要塞好像就在那里，
想拿到它得冒险呢。"
ITM_INFO_294_Caption,171,"谢尔湖东部沙海附近
有古罗伍斯的机偶残骸嗼。
诺彭幸灾乐祸的时候，
被里面冒出来的马纳克吓了一跳嗼。"
ITM_INFO_295_Caption,171,"附近不是有大树的化石吗？
我虽然想前去调查，但目前实力还不够，
得委托拾遗者才行。"
ITM_INFO_296_Caption,171,"前阵子我在看影片时发现，
配备在白树大陆防护壁的古罗伍斯机器
有一部分已经损坏了，是真的！"
